product_id,product_type,product_name,size,colour,price,quantity,description
1221,Trousers,Pleated,S,violet,90,50,"A violet coloured, S sized, Pleated Trousers"
1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers"
1223,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers"
1224,Trousers,Pleated,XL,violet,90,65,"A violet coloured, XL sized, Pleated Trousers"
1225,Trousers,Tracksuit Bottoms,XS,red,91,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers"
1226,Trousers,Tracksuit Bottoms,S,red,91,57,"A red coloured, S sized, Tracksuit Bottoms Trousers"
1227,Trousers,Tracksuit Bottoms,M,red,91,78,"A red coloured, M sized, Tracksuit Bottoms Trousers"
1228,Trousers,Tracksuit Bottoms,L,red,91,43,"A red coloured, L sized, Tracksuit Bottoms Trousers"
1229,Trousers,Tracksuit Bottoms,XL,red,91,45,"A red coloured, XL sized, Tracksuit Bottoms Trousers"
1230,Trousers,Tracksuit Bottoms,XS,orange,91,57,"A orange coloured, XS sized, Tracksuit Bottoms Trousers"
1231,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers"
1232,Trousers,Tracksuit Bottoms,M,orange,91,47,"A orange coloured, M sized, Tracksuit Bottoms Trousers"
1233,Trousers,Tracksuit Bottoms,L,orange,91,73,"A orange coloured, L sized, Tracksuit Bottoms Trousers"
1234,Trousers,Tracksuit Bottoms,XL,orange,91,42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers"
1236,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers"
1237,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers"
1238,Trousers,Tracksuit Bottoms,L,yellow,91,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers"
1239,Trousers,Tracksuit Bottoms,XL,yellow,91,59,"A yellow coloured, XL sized, Tracksuit Bottoms Trousers"
1240,Trousers,Tracksuit Bottoms,XS,green,91,69,"A green coloured, XS sized, Tracksuit Bottoms Trousers"
1241,Trousers,Tracksuit Bottoms,S,green,91,72,"A green coloured, S sized, Tracksuit Bottoms Trousers"
1242,Trousers,Tracksuit Bottoms,M,green,91,47,"A green coloured, M sized, Tracksuit Bottoms Trousers"
1243,Trousers,Tracksuit Bottoms,L,green,91,66,"A green coloured, L sized, Tracksuit Bottoms Trousers"
1244,Trousers,Tracksuit Bottoms,XL,green,91,49,"A green coloured, XL sized, Tracksuit Bottoms Trousers"
1245,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
1246,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers"
1247,Trousers,Tracksuit Bottoms,M,blue,91,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers"
1248,Trousers,Tracksuit Bottoms,L,blue,91,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers"
1249,Trousers,Tracksuit Bottoms,XL,blue,91,68,"A blue coloured, XL sized, Tracksuit Bottoms Trousers"
1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
1251,Trousers,Tracksuit Bottoms,S,indigo,91,64,"A indigo coloured, S sized, Tracksuit Bottoms Trousers"
1252,Trousers,Tracksuit Bottoms,M,indigo,91,59,"A indigo coloured, M sized, Tracksuit Bottoms Trousers"
1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers"
1254,Trousers,Tracksuit Bottoms,XL,indigo,91,54,"A indigo coloured, XL sized, Tracksuit Bottoms Trousers"
1255,Trousers,Tracksuit Bottoms,XS,violet,91,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers"
1256,Trousers,Tracksuit Bottoms,S,violet,91,48,"A violet coloured, S sized, Tracksuit Bottoms Trousers"
1257,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
1258,Trousers,Tracksuit Bottoms,L,violet,91,45,"A violet coloured, L sized, Tracksuit Bottoms Trousers"
1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
